LOG - Thu, 14 Mar 2019 12:28:39

PRIVAT:	Default name & id setup (ID=0, DEFAULT-NAME=Player #1)
PUBLIC:	Player position change (ID=4, NEW-X=567, NEW-Y=538, NEW-ROT=299)
RECIVE:	Move request (X=562, Y=543, ROT=298)
PUBLIC:	Player position change (ID=4, NEW-X=562, NEW-Y=543, NEW-ROT=298)

LOG - Thu, 14 Mar 2019 16:17:31

JOIN:	('192.168.178.65', 62182) (NAME=Player #1, ID=0)
PRIVAT:	Default name & id setup (ID=0, DEFAULT-NAME=Player #1)
PUBLIC:	Player data (ID=0, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=0)
JOIN:	('192.168.178.65', 62184) (NAME=Player #2, ID=1)
PRIVAT:	Default name & id setup (ID=1, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=0, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Player data (ID=1, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=1)
JOIN:	('192.168.178.65', 62185) (NAME=Player #3, ID=2)
PRIVAT:	Default name & id setup (ID=2, DEFAULT-NAME=Player #3)
PRIVAT:	Player data (ID=0, NAME=Player #1, X=300, Y=300, ROT=0)
PRIVAT:	Player data (ID=1, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Player data (ID=2, NAME=Player #3, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=2)
PUBLIC:	Server leave notification (ID=1)
PUBLIC:	Player delete (ID=1)
JOIN:	('192.168.178.65', 62196) (NAME=Player #2, ID=3)
PRIVAT:	Default name & id setup (ID=3, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=0, NAME=Player #1, X=300, Y=300, ROT=0)
PRIVAT:	Player data (ID=2, NAME=Player #3, X=300, Y=300, ROT=0)
PUBLIC:	Player data (ID=3, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=3)
PUBLIC:	Server leave notification (ID=2)
PUBLIC:	Player delete (ID=2)
PUBLIC:	Server leave notification (ID=0)
PUBLIC:	Player delete (ID=0)
JOIN:	('192.168.178.65', 62212) (NAME=Player #1, ID=4)
PRIVAT:	Default name & id setup (ID=4, DEFAULT-NAME=Player #1)
PRIVAT:	Player data (ID=3, NAME=Player #2, X=317, Y=544, ROT=271)
PUBLIC:	Player data (ID=4, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=4)
RECIVE:	Name change request (NEW-NAME=MAKS)
PRIVAT:	Name change approved (NEW-NAME=MAKS)
PUBLIC:	Player name change (ID=3, NEW-NAME=MAKS)
RECIVE:	Name change request (NEW-NAME=xX_Super_MC_7658_Xx)
PRIVAT:	Name change approved (NEW-NAME=xX_Super_MC_7658_Xx)
PUBLIC:	Player name change (ID=4, NEW-NAME=xX_Super_MC_7658_Xx)
PUBLIC:	Server leave notification (ID=3)
PUBLIC:	Player delete (ID=3)
JOIN:	('192.168.178.65', 62463) (NAME=Player #1, ID=5)
PRIVAT:	Default name & id setup (ID=5, DEFAULT-NAME=Player #1)
PRIVAT:	Player data (ID=4, NAME=xX_Super_MC_7658_Xx, X=626, Y=392, ROT=183)
PUBLIC:	Player data (ID=5, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=5)
RECIVE:	Name change request (NEW-NAME=AB)
PRIVAT:	Name change rejected (REJECTED-NAME=AB, REASON=1)
RECIVE:	Name change request (NEW-NAME=Ardhjr79fuhdnfyuydgfbudtfyhdyurfukdhyurukddhsurkudjeksB)
PRIVAT:	Name change rejected (REJECTED-NAME=Ardhjr79fuhdnfyuydgfbudtfyhdyurfukdhyurukddhsurkudjeksB, REASON=2)
RECIVE:	Name change request (NEW-NAME=Player #1)
PRIVAT:	Name change rejected (REJECTED-NAME=Player #1, REASON=0)
RECIVE:	Name change request (NEW-NAME=xX_Super_MC_7658_Xx)
PRIVAT:	Name change rejected (REJECTED-NAME=xX_Super_MC_7658_Xx, REASON=3)
RECIVE:	Name change request (NEW-NAME=Maks.)
PRIVAT:	Name change approved (NEW-NAME=Maks.)
PUBLIC:	Player name change (ID=5, NEW-NAME=Maks.)
RECIVE:	Name change request (NEW-NAME=Maks)
PRIVAT:	Name change approved (NEW-NAME=Maks)
PUBLIC:	Player name change (ID=5, NEW-NAME=Maks)
RECIVE:	Name change request (NEW-NAME=Konichiwa)
PRIVAT:	Name change approved (NEW-NAME=Konichiwa)
PUBLIC:	Player name change (ID=4, NEW-NAME=Konichiwa)
RECIVE:	Name change request (NEW-NAME=Ohaio)
PRIVAT:	Name change approved (NEW-NAME=Ohaio)
PUBLIC:	Player name change (ID=5, NEW-NAME=Ohaio)
RECIVE:	Name change request (NEW-NAME=gbjyj_$XY)
PRIVAT:	Name change approved (NEW-NAME=gbjyj_$XY)
PUBLIC:	Player name change (ID=5, NEW-NAME=gbjyj_$XY)
PUBLIC:	Server leave notification (ID=4)
PUBLIC:	Player delete (ID=4)
PUBLIC:	Server leave notification (ID=5)
PUBLIC:	Player delete (ID=5)

LOG - Thu, 14 Mar 2019 16:37:48

JOIN:	('192.168.178.65', 63053) (NAME=Player #1, ID=6)
PRIVAT:	Default name & id setup (ID=6, DEFAULT-NAME=Player #1)
PUBLIC:	Player data (ID=6, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=6)
PUBLIC:	Server leave notification (ID=6)
PUBLIC:	Player delete (ID=6)
JOIN:	('192.168.178.65', 63059) (NAME=Player #1, ID=7)
PRIVAT:	Default name & id setup (ID=7, DEFAULT-NAME=Player #1)
PUBLIC:	Player data (ID=7, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=7)
JOIN:	('192.168.178.65', 63065) (NAME=Player #2, ID=8)
PRIVAT:	Default name & id setup (ID=8, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=7, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Player data (ID=8, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=8)
PUBLIC:	Server leave notification (ID=7)
PUBLIC:	Player delete (ID=7)
PUBLIC:	Server leave notification (ID=8)
PUBLIC:	Player delete (ID=8)

LOG - Thu, 14 Mar 2019 16:41:47

JOIN:	('192.168.178.65', 63097) (NAME=Player #1, ID=0)
PRIVAT:	Default name & id setup (ID=0, DEFAULT-NAME=Player #1)
PUBLIC:	Player data (ID=0, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=0)
JOIN:	('192.168.178.65', 63099) (NAME=Player #2, ID=1)
PRIVAT:	Default name & id setup (ID=1, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=0, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Player data (ID=1, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=1)
PUBLIC:	Server leave notification (ID=0)
PUBLIC:	Player delete (ID=0)
JOIN:	('192.168.178.65', 63198) (NAME=Player #1, ID=2)
PRIVAT:	Default name & id setup (ID=2, DEFAULT-NAME=Player #1)
PRIVAT:	Player data (ID=1, NAME=Player #2, X=499, Y=550, ROT=243)
PUBLIC:	Player data (ID=2, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=2)
PUBLIC:	Server leave notification (ID=2)
PUBLIC:	Player delete (ID=2)
JOIN:	('192.168.178.65', 63229) (NAME=Player #1, ID=3)
PRIVAT:	Default name & id setup (ID=3, DEFAULT-NAME=Player #1)
PRIVAT:	Player data (ID=1, NAME=Player #2, X=499, Y=550, ROT=243)
PUBLIC:	Player data (ID=3, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=3)
PUBLIC:	Server leave notification (ID=3)
PUBLIC:	Player delete (ID=3)
JOIN:	('192.168.178.65', 63256) (NAME=Player #1, ID=4)
PRIVAT:	Default name & id setup (ID=4, DEFAULT-NAME=Player #1)
PRIVAT:	Player data (ID=1, NAME=Player #2, X=499, Y=550, ROT=243)
PUBLIC:	Player data (ID=4, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=4)
PUBLIC:	Server leave notification (ID=1)
PUBLIC:	Player delete (ID=1)
JOIN:	('192.168.178.65', 63720) (NAME=Player #2, ID=5)
PRIVAT:	Default name & id setup (ID=5, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=4, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Player data (ID=5, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=5)
PUBLIC:	Server leave notification (ID=5)
PUBLIC:	Player delete (ID=5)
JOIN:	('192.168.178.65', 63729) (NAME=Player #2, ID=6)
PRIVAT:	Default name & id setup (ID=6, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=4, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Player data (ID=6, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=6)
PUBLIC:	Server leave notification (ID=6)
PUBLIC:	Player delete (ID=6)
JOIN:	('192.168.178.65', 63735) (NAME=Player #2, ID=7)
PRIVAT:	Default name & id setup (ID=7, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=4, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Player data (ID=7, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=7)
PUBLIC:	Server leave notification (ID=7)
PUBLIC:	Player delete (ID=7)
JOIN:	('192.168.178.65', 63741) (NAME=Player #2, ID=8)
PRIVAT:	Default name & id setup (ID=8, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=4, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Player data (ID=8, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=8)
PUBLIC:	Server leave notification (ID=8)
PUBLIC:	Player delete (ID=8)
JOIN:	('192.168.178.65', 63748) (NAME=Player #2, ID=9)
PRIVAT:	Default name & id setup (ID=9, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=4, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Player data (ID=9, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=9)
PUBLIC:	Server leave notification (ID=9)
PUBLIC:	Player delete (ID=9)
JOIN:	('192.168.178.65', 63755) (NAME=Player #2, ID=10)
PRIVAT:	Default name & id setup (ID=10, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=4, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Player data (ID=10, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=10)
PUBLIC:	Server leave notification (ID=10)
PUBLIC:	Player delete (ID=10)
JOIN:	('192.168.178.65', 63762) (NAME=Player #2, ID=11)
PRIVAT:	Default name & id setup (ID=11, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=4, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Player data (ID=11, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=11)
PUBLIC:	Server leave notification (ID=11)
PUBLIC:	Player delete (ID=11)
JOIN:	('192.168.178.65', 63771) (NAME=Player #2, ID=12)
PRIVAT:	Default name & id setup (ID=12, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=4, NAME=Player #1, X=594, Y=480, ROT=217)
PUBLIC:	Player data (ID=12, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=12)
PUBLIC:	Server leave notification (ID=12)
PUBLIC:	Player delete (ID=12)
JOIN:	('192.168.178.65', 63778) (NAME=Player #2, ID=13)
PRIVAT:	Default name & id setup (ID=13, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=4, NAME=Player #1, X=594, Y=480, ROT=217)
PUBLIC:	Player data (ID=13, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=13)
PUBLIC:	Server leave notification (ID=4)
PUBLIC:	Player delete (ID=4)
JOIN:	('192.168.178.65', 63785) (NAME=Player #1, ID=14)
PRIVAT:	Default name & id setup (ID=14, DEFAULT-NAME=Player #1)
PRIVAT:	Player data (ID=13, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Player data (ID=14, NAME=Player #1, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=14)
PUBLIC:	Server leave notification (ID=13)
PUBLIC:	Player delete (ID=13)
JOIN:	('192.168.178.65', 63793) (NAME=Player #2, ID=15)
PRIVAT:	Default name & id setup (ID=15, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=14, NAME=Player #1, X=657, Y=549, ROT=225)
PUBLIC:	Player data (ID=15, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=15)
PUBLIC:	Server leave notification (ID=15)
PUBLIC:	Player delete (ID=15)
JOIN:	('192.168.178.65', 63800) (NAME=Player #2, ID=16)
PRIVAT:	Default name & id setup (ID=16, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=14, NAME=Player #1, X=657, Y=549, ROT=225)
PUBLIC:	Player data (ID=16, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=16)
PUBLIC:	Server leave notification (ID=16)
PUBLIC:	Player delete (ID=16)
JOIN:	('192.168.178.65', 63807) (NAME=Player #2, ID=17)
PRIVAT:	Default name & id setup (ID=17, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=14, NAME=Player #1, X=657, Y=549, ROT=225)
PUBLIC:	Player data (ID=17, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=17)
PUBLIC:	Server leave notification (ID=17)
PUBLIC:	Player delete (ID=17)
JOIN:	('192.168.178.65', 63813) (NAME=Player #2, ID=18)
PRIVAT:	Default name & id setup (ID=18, DEFAULT-NAME=Player #2)
PRIVAT:	Player data (ID=14, NAME=Player #1, X=657, Y=549, ROT=225)
PUBLIC:	Player data (ID=18, NAME=Player #2, X=300, Y=300, ROT=0)
PUBLIC:	Server join notification (ID=18)
PUBLIC:	Server leave notification (ID=14)
PUBLIC:	Player delete (ID=14)
PUBLIC:	Server leave notification (ID=18)
PUBLIC:	Player delete (ID=18)
